,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
147,148,Damian Jones,2019-11-14,ATL,@,PHO,L,2nd,452,0,"Offensive rebound by Damian Jones (ATL 50, PHO 55)",5,0
148,149,Damian Jones,2019-11-14,ATL,@,PHO,L,4th,61,1,"Cameron Johnson makes free throw 1 of 2 (PHO 105, ATL 90)",1,2
149,150,Damian Jones,2019-11-12,ATL,@,DEN,W,1st,87,0,"Damian Jones misses 2-pt layup from 2 ft (block by Gary Harris) (ATL 0, DEN 5)",2,2
150,151,Damian Jones,2019-11-12,ATL,@,DEN,W,1st,267,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 9, DEN 16)",2,1
151,152,Damian Jones,2019-11-12,ATL,@,DEN,W,3rd,163,1,"Damian Jones makes 2-pt dunk from 1 ft (ATL 70, DEN 62)",2,1
152,153,Damian Jones,2019-11-12,ATL,@,DEN,W,3rd,269,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by De'Andre Hunter) (ATL 77, DEN 69)",2,1
153,154,Damian Jones,2019-11-12,ATL,@,DEN,W,3rd,339,1,"Damian Jones makes 2-pt layup from 2 ft (assist by DeAndre' Bembry) (ATL 82, DEN 69)",2,2
154,155,Damian Jones,2019-11-10,ATL,@,POR,L,1st,577,1,"Damian Jones makes 2-pt layup from 2 ft (assist by DeAndre' Bembry) (ATL 16, POR 18)",2,2
155,156,Damian Jones,2019-11-10,ATL,@,POR,L,1st,617,0,"Damian Jones misses 2-pt layup at rim (ATL 17, POR 18)",2,0
156,157,Damian Jones,2019-11-10,ATL,@,POR,L,1st,662,1,"Damian Jones makes 2-pt dunk at rim (assist by DeAndre' Bembry) (ATL 19, POR 18)",2,0
157,158,Damian Jones,2019-11-10,ATL,@,POR,L,2nd,16,0,"Damian Jones misses 2-pt dunk from 2 ft (block by Kent Bazemore) (ATL 21, POR 20)",2,2
158,159,Damian Jones,2019-11-10,ATL,@,POR,L,3rd,462,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 63, POR 59)",2,1
159,160,Damian Jones,2019-11-10,ATL,@,POR,L,4th,495,0,"Offensive rebound by Damian Jones (ATL 97, POR 96)",9,7
160,161,Damian Jones,2019-11-10,ATL,@,POR,L,OT,621,1,"Trae Young misses 3-pt jump shot from 26 ft (ATL 109, POR 115)",3,26
161,162,Damian Jones,2019-11-08,ATL,,SAC,L,1st,719,0,"Damian Jones misses 3-pt jump shot from 26 ft (ATL 24, SAC 31)",3,26
162,163,Damian Jones,2019-11-08,ATL,,SAC,L,2nd,161,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 28, SAC 37)",2,1
163,164,Damian Jones,2019-11-08,ATL,,SAC,L,3rd,341,1,"Damian Jones enters the game for Jabari Parker (ATL 64, SAC 72)",6,4
164,165,Damian Jones,2019-11-08,ATL,,SAC,L,3rd,392,1,"Offensive rebound by Team (SAC 74, ATL 66)",7,4
165,166,Damian Jones,2019-11-08,ATL,,SAC,L,3rd,457,0,"Cam Reddish makes 2-pt jump shot from 9 ft (assist by DeAndre' Bembry) (ATL 70, SAC 77)",2,9
166,167,Damian Jones,2019-11-08,ATL,,SAC,L,4th,541,1,"Personal foul by Vince Carter (drawn by Harrison Barnes) (SAC 116, ATL 103)",1,16
167,168,Damian Jones,2019-11-06,ATL,,CHI,L,2nd,643,1,"Damian Jones makes 2-pt layup from 1 ft (assist by Vince Carter) (ATL 39, CHI 53)",2,1
168,169,Damian Jones,2019-11-05,ATL,,SAS,W,1st,603,1,"Damian Jones makes 2-pt dunk from 2 ft (ATL 18, SAS 18)",2,2
169,170,Damian Jones,2019-11-05,ATL,,SAS,W,2nd,174,0,"Damian Jones misses 2-pt layup from 7 ft (block by DeMar DeRozan) (ATL 24, SAS 23)",2,7
170,171,Damian Jones,2019-11-05,ATL,,SAS,W,2nd,616,1,"Damian Jones makes 2-pt jump shot from 18 ft (assist by Kevin Huerter) (ATL 44, SAS 43)",2,18
171,172,Damian Jones,2019-10-31,ATL,,MIA,L,2nd,623,0,"Damian Jones misses 2-pt layup from 6 ft (ATL 41, MIA 50)",2,6
172,173,Damian Jones,2019-10-31,ATL,,MIA,L,2nd,629,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by DeAndre' Bembry) (ATL 43, MIA 50)",2,1
