,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
165,166,Bruno Fernando,2019-11-14,ATL,@,PHO,L,3rd,565,1,"Jabari Parker makes free throw 2 of 2 (ATL 83, PHO 97)",2,2
166,167,Bruno Fernando,2019-11-14,ATL,@,PHO,L,3rd,663,0,"Alex Len enters the game for Jabari Parker (ATL 90, PHO 100)",9,0
167,168,Bruno Fernando,2019-11-12,ATL,@,DEN,W,1st,641,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Cam Reddish) (ATL 24, DEN 30)",2,1
168,169,Bruno Fernando,2019-11-12,ATL,@,DEN,W,1st,698,0,"Bruno Fernando misses 3-pt jump shot from 25 ft (ATL 25, DEN 32)",3,25
169,170,Bruno Fernando,2019-11-10,ATL,@,POR,L,2nd,244,0,"Bruno Fernando misses 2-pt layup from 2 ft (ATL 26, POR 31)",2,2
170,171,Bruno Fernando,2019-11-08,ATL,,SAC,L,1st,444,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Kevin Huerter) (ATL 17, SAC 22)",2,1
171,172,Bruno Fernando,2019-11-08,ATL,,SAC,L,2nd,552,0,"De'Andre Hunter enters the game for Cam Reddish (ATL 38, SAC 57)",3,8
172,173,Bruno Fernando,2019-11-06,ATL,,CHI,L,1st,330,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Jabari Parker) (ATL 10, CHI 17)",2,1
173,174,Bruno Fernando,2019-11-06,ATL,,CHI,L,1st,433,1,"Bruno Fernando makes 2-pt layup at rim (ATL 12, CHI 22)",2,0
174,175,Bruno Fernando,2019-11-06,ATL,,CHI,L,2nd,382,1,"Bruno Fernando makes 2-pt layup from 2 ft (assist by Trae Young) (ATL 30, CHI 44)",2,2
175,176,Bruno Fernando,2019-11-06,ATL,,CHI,L,3rd,448,0,"Defensive rebound by Bruno Fernando (ATL 56, CHI 74)",5,6
176,177,Bruno Fernando,2019-11-06,ATL,,CHI,L,4th,398,1,"Chicago full timeout (CHI 106, ATL 79)",1,6
177,178,Bruno Fernando,2019-11-05,ATL,,SAS,W,1st,447,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 16, SAS 14)",2,1
178,179,Bruno Fernando,2019-11-05,ATL,,SAS,W,3rd,585,1,"Offensive rebound by Bruno Fernando (ATL 66, SAS 73)",6,6
179,180,Bruno Fernando,2019-11-05,ATL,,SAS,W,3rd,628,0,"Defensive rebound by Bruno Fernando (ATL 68, SAS 75)",6,8
180,181,Bruno Fernando,2019-11-05,ATL,,SAS,W,4th,586,0,"Defensive rebound by Rudy Gay (SAS 93, ATL 101)",9,3
181,182,Bruno Fernando,2019-10-29,ATL,@,MIA,L,2nd,379,0,"Bruno Fernando misses 3-pt jump shot from 23 ft (ATL 42, MIA 45)",3,23
182,183,Bruno Fernando,2019-10-29,ATL,@,MIA,L,4th,152,1,"Defensive rebound by Bruno Fernando (ATL 75, MIA 90)",7,5
183,184,Bruno Fernando,2019-10-28,ATL,,PHI,L,1st,266,1,"Bruno Fernando makes 2-pt layup from 2 ft (assist by De'Andre Hunter) (ATL 15, PHI 11)",2,2
184,185,Bruno Fernando,2019-10-28,ATL,,PHI,L,1st,439,1,"Bruno Fernando makes 2-pt layup from 2 ft (assist by Trae Young) (ATL 28, PHI 16)",2,2
185,186,Bruno Fernando,2019-10-28,ATL,,PHI,L,2nd,272,1,"Bruno Fernando makes 2-pt dunk at rim (ATL 48, PHI 41)",2,0
186,187,Bruno Fernando,2019-10-28,ATL,,PHI,L,2nd,303,0,"Bruno Fernando misses 2-pt jump shot from 13 ft (ATL 48, PHI 42)",2,13
187,188,Bruno Fernando,2019-10-28,ATL,,PHI,L,2nd,418,1,"Bruno Fernando makes 3-pt jump shot from 25 ft (assist by Kevin Huerter) (ATL 53, PHI 48)",3,25
188,189,Bruno Fernando,2019-10-28,ATL,,PHI,L,3rd,315,1,"Bruno Fernando makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 74, PHI 73)",2,1
189,190,Bruno Fernando,2019-10-28,ATL,,PHI,L,3rd,526,0,"Bruno Fernando misses 3-pt jump shot from 22 ft (ATL 80, PHI 73)",3,22
190,191,Bruno Fernando,2019-10-26,ATL,,ORL,W,1st,319,1,"Bruno Fernando makes 2-pt layup at rim (ATL 16, ORL 11)",2,0
191,192,Bruno Fernando,2019-10-26,ATL,,ORL,W,1st,413,1,"Bruno Fernando makes 2-pt layup from 2 ft (assist by Trae Young) (ATL 21, ORL 15)",2,2
192,193,Bruno Fernando,2019-10-26,ATL,,ORL,W,3rd,586,0,"Bruno Fernando misses 3-pt jump shot from 26 ft (ATL 70, ORL 68)",3,26
193,194,Bruno Fernando,2019-10-24,ATL,@,DET,W,1st,595,0,"Bruno Fernando misses 2-pt hook shot from 6 ft (ATL 33, DET 24)",2,6
194,195,Bruno Fernando,2019-10-24,ATL,@,DET,W,1st,692,0,"Bruno Fernando misses 2-pt layup from 2 ft (block by Thon Maker) (ATL 38, DET 29)",2,2
195,196,Bruno Fernando,2019-10-24,ATL,@,DET,W,2nd,462,1,"Bruno Fernando makes 2-pt layup from 2 ft (assist by Trae Young) (ATL 54, DET 51)",2,2
196,197,Bruno Fernando,2019-10-24,ATL,@,DET,W,2nd,533,0,"Bruno Fernando misses 2-pt hook shot from 3 ft (block by Andre Drummond) (ATL 58, DET 51)",2,3
197,198,Bruno Fernando,2019-10-24,ATL,@,DET,W,3rd,325,1,"Bruno Fernando makes 3-pt jump shot from 25 ft (assist by Kevin Huerter) (ATL 71, DET 69)",3,25
198,199,Bruno Fernando,2019-10-24,ATL,@,DET,W,3rd,397,1,"Bruno Fernando makes 2-pt layup from 1 ft (ATL 73, DET 71)",2,1
